update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,16384,274.81805926559764,59,0.4117647058823529,0.4921529567847503,0.0,1.0,0.0011876322738771617,0.000537963975426095,793.8235294117648,286.4199375442243,116.0,1000.0,1.9397553391754627,0.16841442557051778,0.12825156468898058,0.0029319182267499855,0.0291490470160191,0.4117647058823529,0.4921529567847503,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,32768,268.71108009248894,120,0.29411764705882354,0.4556450995538137,0.0,1.0,0.0015250121374661123,0.002515263680307786,797.9411764705883,326.9472831383633,79.0,1000.0,1.934978300705552,0.09261089470237494,0.07092025928432122,0.0015175814908161556,0.0193048678606942,0.29411764705882354,0.4556450995538137,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,49152,261.4813682052848,183,0.45454545454545453,0.49792959773196915,0.0,1.0,0.0013941311410990804,0.0010824634045962342,776.7727272727273,298.2232128972254,93.0,1000.0,1.9386166539043188,0.05375241668662056,0.03257915080757812,0.002956264736440062,0.018039495298940982,0.45454545454545453,0.49792959773196915,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,65536,267.40073943793766,244,0.3157894736842105,0.464829519280413,0.0,1.0,0.0007655053330298248,7.066847318012665e-05,861.1578947368421,241.19423558571708,163.0,1000.0,1.939705302938819,0.034874660486821085,0.021283506212057546,0.0017900664303169833,0.013487753166981108,0.3157894736842105,0.464829519280413,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,81920,267.79419142649743,305,0.42857142857142855,0.49487165930539345,0.0,1.0,0.0019077435177938837,0.005476942301128114,733.0952380952381,329.03667544340414,54.0,1000.0,1.9351621232926846,0.027510525280376896,0.01114714918367099,0.0028468433388297854,0.017003919975906407,0.42857142857142855,0.49487165930539345,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
6,98304,281.71227028494343,363,0.5,0.5,0.0,1.0,0.001946310613225079,0.0021257088327361552,714.1363636363636,338.91461722474446,80.0,1000.0,1.9307682029902935,0.02799411916930694,0.008976751671070815,0.0034277494796697283,0.02127833190043922,0.5,0.5,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
7,114688,297.85624499490314,418,0.42105263157894735,0.49372797471825575,0.0,1.0,0.0009748018268767207,1.5336809095672236e-06,776.421052631579,273.5392429826542,258.0,1000.0,1.9262296091765165,0.015892007606453262,0.0027491594019011245,0.0027227513257912506,0.01688633497360912,0.42105263157894735,0.49372797471825575,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
8,131072,292.28191419452105,474,0.2631578947368421,0.44034738238635557,0.0,1.0,0.0008588319082978168,5.323686866136595e-05,828.2631578947369,292.1371058983423,170.0,1000.0,1.936920577660203,0.006899360146235267,-0.000646014917492721,0.001685409308834096,0.011593977634957075,0.2631578947368421,0.44034738238635557,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
9,147456,275.99774460894025,534,0.23529411764705882,0.42418250299576343,0.0,1.0,0.00034989456838929316,1.7203461969156035e-10,937.4117647058823,152.13773126136854,483.0,1000.0,1.9363999292254448,0.00938804708130192,0.0022603137249461724,0.0014112404629713637,0.012032070984774657,0.23529411764705882,0.42418250299576343,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
10,163840,267.7765395243949,595,0.45454545454545453,0.49792959773196915,0.0,1.0,0.001198666415617873,0.0004896469845225615,787.2272727272727,275.9848368394345,112.0,1000.0,1.9341222662478685,0.011417203659220831,-0.003458226467046188,0.0032918420611167676,0.0175440359766361,0.45454545454545453,0.49792959773196915,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
11,180224,305.37444738613505,649,0.45454545454545453,0.49792959773196915,0.0,1.0,0.0016893242793838035,0.0016364343422467875,739.5,331.02344739802453,83.0,1000.0,1.9304065480828285,0.013692778360564262,-0.0010684350868359616,0.0033813418476711377,0.017762700810196177,0.45454545454545453,0.49792959773196915,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
12,196608,292.3973640142879,705,0.375,0.4841229182759271,0.0,1.0,0.0029722617646736906,0.0126408047127711,728.625,371.20769259494966,51.0,1000.0,1.92594712972641,0.012227839550178032,-0.0014220662242223625,0.003003970504323661,0.01679478505926143,0.375,0.4841229182759271,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
13,212992,293.8996193261,760,0.5416666666666666,0.4982608642958916,0.0,1.0,0.0020004430177287505,0.000584676645066179,689.5833333333334,356.0236317843085,114.0,1000.0,1.9222639836370945,0.014789523127547,-0.004482700342578028,0.004349630584783881,0.01947816828410065,0.5416666666666666,0.4982608642958916,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
14,229376,333.63001839722364,810,0.3333333333333333,0.4714045207910317,0.0,1.0,0.004677479604873481,0.029543996511390825,745.4285714285714,375.6375623274282,17.0,1000.0,1.9169667195528746,0.02201945894921664,0.009947519614797784,0.002350299796148647,0.014581545369092477,0.3333333333333333,0.4714045207910317,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
15,245760,309.6235705026641,862,0.48,0.4995998398718719,0.0,1.0,0.0027961383892602717,0.0030294756306845755,633.4,392.77352252920514,77.0,1000.0,1.9115588571876287,0.02048943267436698,0.0016339039507613506,0.004028769882097549,0.022579773653759648,0.48,0.4995998398718719,0.0,1.0
