update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,16384,351.76383436473816,46,0.1875,0.3903123748998999,0.0,1.0,0.0005238211479973343,3.623935959354786e-06,888.5,239.28199890505763,240.0,1000.0,1.941107990220189,0.004075175417256105,-0.0005067068341304548,0.001283369300836057,0.015882111433228867,0.1875,0.3903123748998999,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,32768,329.04691274602516,96,0.3888888888888889,0.4874980215217846,0.0,1.0,0.001018233051751807,1.1939786288067075e-05,801.7777777777778,288.6178857081059,216.0,1000.0,1.9393486753106117,0.011399798264392302,0.0004459488518477883,0.0023870337190601276,0.015756952666755787,0.3888888888888889,0.4874980215217846,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,49152,347.76265524112574,143,0.3684210526315789,0.48237638894271995,0.0,1.0,0.0008340501220298637,4.873593692436344e-07,801.578947368421,264.90878584891175,285.0,1000.0,1.943428372964263,0.014741552877239883,0.0031864402048995544,0.00198293592779919,0.016048481265856368,0.3684210526315789,0.48237638894271995,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,65536,321.36254687032675,194,0.2777777777777778,0.44790320823880836,0.0,1.0,0.0011957250043478983,0.0004873772849313656,814.7777777777778,317.378245343445,119.0,1000.0,1.94193472340703,0.015413679779157974,0.006266852124099387,0.0016708940772787173,0.010585948760847595,0.2777777777777778,0.44790320823880836,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,81920,331.04671735824405,243,0.4782608695652174,0.4995271866554807,0.0,1.0,0.0013630332748873662,7.921468475751132e-05,755.0434782608696,314.30966152352386,159.0,1000.0,1.9362044632434845,0.019418725845753215,0.0018756817436837991,0.003448145447691786,0.018422445972045794,0.4782608695652174,0.4995271866554807,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
6,98304,334.2336345525036,293,0.2222222222222222,0.41573970964154905,0.0,1.0,0.0013261521790306438,0.0037622278766712347,863.6111111111111,301.9214649336054,67.0,1000.0,1.9331271033734083,0.018999705629539676,0.010438581419293769,0.00140688277940626,0.01326390118542481,0.2222222222222222,0.41573970964154905,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
