update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
110,225280,375.6363221486876,832,1.0,0.0,1.0,1.0,0.16665994535453427,0.5184879879510818,14.147887323943662,9.755422604094976,1.0,44.0,0.4318058043718338,0.6006451174616814,0.012384698260575533,0.007465229893568903,0.07151263204773364,1.0,0.0,1.0,1.0
115,235520,372.97801032562097,859,1.0,0.0,1.0,1.0,0.11052357402126503,0.4462882601060791,17.43801652892562,11.912138792479587,1.0,62.0,0.4236640930175781,0.5720554813742638,0.00022497051395475864,0.008311558282002807,0.08543443409409233,1.0,0.0,1.0,1.0
120,245760,366.09213454222794,888,1.0,0.0,1.0,1.0,0.14769576973892504,0.5180184753209914,14.553191489361701,10.941770787693553,1.0,50.0,0.44762691855430603,0.6030524522066116,0.030910337809473276,0.007517362537328154,0.07262346923148291,1.0,0.0,1.0,1.0
125,256000,365.68575400485355,916,1.0,0.0,1.0,1.0,0.15552279369527316,0.49788198830036423,15.592307692307692,11.506985272397442,1.0,54.0,0.5101938657462597,0.5677252784371376,0.020508233341388404,0.008488023595418781,0.12112720998851259,1.0,0.0,1.0,1.0
130,266240,274.28100126930167,946,0.9928571428571429,0.08421304373251141,0.0,1.0,0.1679656318934891,0.5379422459176193,14.392857142857142,12.717084362929954,1.0,76.0,0.5201058983802795,0.5629933774471283,0.014568077691365033,0.010018884320743382,0.08663636085741615,0.9928571428571429,0.08421304373251141,0.0,1.0
135,276480,384.68576227295756,974,0.9849624060150376,0.1217023613251026,0.0,1.0,0.1350521968740577,0.48550543765987136,16.646616541353385,14.17038927345435,1.0,76.0,0.535745169967413,0.5684536248445511,0.005932050960836932,0.009901393670588732,0.1204236680464791,0.9849624060150376,0.1217023613251026,0.0,1.0
140,286720,334.26358125412213,1001,1.0,0.0,1.0,1.0,0.1379953360300875,0.5127305094344909,14.642857142857142,10.905484484273712,1.0,61.0,0.4785599038004875,0.5924511030316353,-0.004781047537107952,0.009437086409889162,0.08845133837677036,1.0,0.0,1.0,1.0
145,296960,379.0581525526959,1028,1.0,0.0,1.0,1.0,0.14850595640070408,0.5244906930391486,13.572368421052632,9.438584007932135,1.0,55.0,0.4361560642719269,0.6295163184404373,-0.016606824239715934,0.009996166452765465,0.08750006075226939,1.0,0.0,1.0,1.0
150,307200,357.11073976115387,1057,1.0,0.0,1.0,1.0,0.17066272232689358,0.5463411752905297,13.486666666666666,10.843576695701264,1.0,57.0,0.48560841381549835,0.6025505736470222,0.002150012122001499,0.009252328658476472,0.08438880691868045,1.0,0.0,1.0,1.0
155,317440,350.2640147142996,1086,0.99375,0.07880950133074056,0.0,1.0,0.16768912087238091,0.5426497063000706,13.625,11.585416479350236,1.0,76.0,0.4709880091249943,0.6164349317550659,-0.006178037874633446,0.008741406723856926,0.08100704683836443,0.99375,0.07880950133074056,0.0,1.0
160,327680,364.113365842956,1116,0.9935064935064936,0.0803202394600843,0.0,1.0,0.14576989791764666,0.5362595917158651,13.590909090909092,10.724782343544826,1.0,76.0,0.49197326973080635,0.6173511147499084,0.007799144281307235,0.009671766427345574,0.08324790392781703,0.9935064935064936,0.0803202394600843,0.0,1.0
165,337920,386.4950923748302,1143,1.0,0.0,1.0,1.0,0.17459672107182472,0.5757269301005635,11.858823529411765,8.783209839603355,1.0,43.0,0.42543039843440056,0.6416970789432526,-0.004057159123476595,0.009529251954518259,0.08975946816080038,1.0,0.0,1.0,1.0
170,348160,340.4194186226137,1172,1.0,0.0,1.0,1.0,0.1505992176013356,0.5507239600922349,13.0,10.15837322526845,1.0,62.0,0.4814542829990387,0.6245327591896057,0.009260614970116876,0.008053557714447379,0.0764347904415337,1.0,0.0,1.0,1.0
175,358400,376.04320353425516,1201,1.0,0.0,1.0,1.0,0.14987247207202134,0.5334023432562748,13.14765100671141,8.816835511790048,1.0,49.0,0.41411980241537094,0.6110398769378662,0.010916849569184706,0.007744333182927221,0.0789968289667442,1.0,0.0,1.0,1.0
180,368640,361.311701519771,1230,1.0,0.0,1.0,1.0,0.1506511471061549,0.5487197170326992,12.727848101265822,9.083751479369749,1.0,61.0,0.463528398424387,0.6206270530819893,-0.0005342128060874529,0.008060638443566859,0.11782707283727617,1.0,0.0,1.0,1.0
185,378880,309.563033207465,1260,1.0,0.0,1.0,1.0,0.15360665990205097,0.5504856584758877,12.642424242424243,9.420771064853556,1.0,65.0,0.4172433018684387,0.6492734774947166,-0.0019574822654249147,0.007672669715248048,0.08388040119173353,1.0,0.0,1.0,1.0
190,389120,301.9084623442418,1293,1.0,0.0,1.0,1.0,0.17767776833128915,0.5640979777807642,12.279503105590063,8.906143584173558,1.0,39.0,0.5086910352110863,0.627225399017334,0.008580582565627992,0.00755350524559617,0.08250493273397969,1.0,0.0,1.0,1.0
195,399360,260.36303042324255,1328,1.0,0.0,1.0,1.0,0.1587824599106783,0.5746069413527112,11.668571428571429,8.19643725489736,1.0,40.0,0.45006315782666206,0.6565501466393471,-0.010929817974101752,0.006878156214952469,0.08661966816378325,1.0,0.0,1.0,1.0
200,409600,297.42130963390275,1367,1.0,0.0,1.0,1.0,0.15421491185626876,0.5652156430363331,11.896969696969697,8.066108853058255,1.0,42.0,0.3993326872587204,0.627754457294941,-0.020789056667126715,0.007492447679396719,0.08567479969170019,1.0,0.0,1.0,1.0
205,419840,329.3497150087227,1400,1.0,0.0,1.0,1.0,0.17007420264445702,0.5797042519148661,11.346368715083798,7.4939547851684924,1.0,35.0,0.4132559634745121,0.661100335419178,0.0021330128656700253,0.006865126080811024,0.08291510205532648,1.0,0.0,1.0,1.0
210,430080,308.39336789088634,1434,0.9885057471264368,0.10659331604018046,0.0,1.0,0.18771007747138224,0.583072069804378,11.78735632183908,10.122562764389842,1.0,76.0,0.4711569957435131,0.6338742151856422,0.00423503496858757,0.007241932791657746,0.10785766940314792,0.9885057471264368,0.10659331604018046,0.0,1.0
215,440320,293.9832529573349,1467,1.0,0.0,1.0,1.0,0.1655879932056251,0.5935233782770758,10.848958333333334,7.376984122814952,1.0,40.0,0.42884278297424316,0.6756522879004478,-0.009537561243632808,0.005973192339297384,0.06755933523768864,1.0,0.0,1.0,1.0
