update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,16384,257.3471552077604,63,0.25,0.4330127018922193,0.0,1.0,0.0007088955369835383,8.055598560669793e-05,872.3125,245.39068817652802,164.0,1000.0,1.9264991711825132,-0.20031530922278762,-0.16991724562831223,0.003595655576646095,0.0472892160556152,0.25,0.4330127018922193,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,32768,254.59164732238273,128,0.3157894736842105,0.464829519280413,0.0,1.0,0.0006825106181286381,2.4865427624440483e-06,859.1052631578947,245.3358374355322,245.0,1000.0,1.9383196532726288,-0.11043259233701974,-0.10142550757154822,0.002410218276509113,0.0326013701636585,0.3157894736842105,0.464829519280413,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,49152,246.49440635475452,194,0.5263157894736842,0.49930699897395464,0.0,1.0,0.0011242580092760408,6.785038020821463e-05,784.7894736842105,259.73642083899074,164.0,1000.0,1.9395723417401314,-0.050101279572118074,-0.055234561616089195,0.0031223021383084415,0.031464665578870836,0.5263157894736842,0.49930699897395464,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,65536,274.8253097769136,254,0.29411764705882354,0.4556450995538137,0.0,1.0,0.0007128824311355584,2.0918265927896964e-06,856.0588235294117,263.06797837379366,253.0,1000.0,1.93845159932971,-0.01000189032038179,-0.014861198695143685,0.0017746010123573797,0.027354969784673444,0.29411764705882354,0.4556450995538137,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,81920,260.82731477312717,316,0.4782608695652174,0.4995271866554807,0.0,1.0,0.001572345810780333,0.0007869668062893193,750.6086956521739,318.8217082689259,105.0,1000.0,1.9380104169249535,0.0012610824082912586,-0.013805968570522964,0.0035309783052070998,0.03029477777282545,0.4782608695652174,0.4995271866554807,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
6,98304,262.9821351721935,379,0.2777777777777778,0.44790320823880836,0.0,1.0,0.0008346064283572157,0.00028689244428387343,863.7777777777778,262.82557704800587,130.0,1000.0,1.9355151001363993,0.003916434762686549,-0.002982546827297483,0.001513020777906604,0.01954228752119394,0.2777777777777778,0.44790320823880836,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
7,114688,266.0395989795709,440,0.55,0.4974937185533099,0.0,1.0,0.002434795922393813,0.010669394662970079,758.65,315.139536554841,39.0,1000.0,1.9341047015041113,0.012808148514523054,-0.004386227361464989,0.003234556920688192,0.035542516395024926,0.55,0.4974937185533099,0.0,1.0
