update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,16384,259.35188713825704,63,0.125,0.33071891388307384,0.0,1.0,0.00014207165959049818,6.203319927896598e-17,985.125,40.94947343983803,849.0,1000.0,1.9451881311833858,0.0879009374184534,0.07130923983640969,0.0007207722310340614,0.01302764460783754,0.125,0.33071891388307384,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,32768,256.12736359611995,127,0.1875,0.3903123748998999,0.0,1.0,0.0003961378962291423,3.256216327435141e-07,917.0,194.14137889692657,299.0,1000.0,1.942223308607936,0.0483313127188012,0.03657712915446609,0.000953163183282868,0.010614611314847693,0.1875,0.3903123748998999,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,49152,267.248790984603,188,0.4444444444444444,0.4969039949999533,0.0,1.0,0.0012106287851054815,6.280230201031845e-06,749.8888888888889,310.02453108833697,232.0,1000.0,1.942225692793727,0.03730248808278702,0.02092023825389333,0.002447681931016632,0.018239595502760053,0.4444444444444444,0.4969039949999533,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,65536,267.76864513146137,249,0.11764705882352941,0.32218973970892123,0.0,1.0,0.00030637254901960784,3.4070285674345988e-06,952.9411764705883,178.4826472330624,240.0,1000.0,1.9401515983045101,0.021756131580332294,0.01573690923396498,0.0006954800473124578,0.0089481795750691,0.11764705882352941,0.32218973970892123,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,81920,260.031442914566,312,0.125,0.33071891388307384,0.0,1.0,0.0002973913865995493,8.32662686227958e-07,947.3125,175.69886124773262,276.0,1000.0,1.9423158932477236,0.013534990401240066,0.008630802622064948,0.0006525515480291233,0.007311544483024242,0.125,0.33071891388307384,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
6,98304,282.37059370574633,370,0.3,0.45825756949558394,0.0,1.0,0.0011759543056969156,0.002341709895918544,850.95,274.04771026228264,76.0,1000.0,1.9396957363933325,0.012253287342900876,0.002885317751861294,0.0020088442129235773,0.011839779664316973,0.3,0.45825756949558394,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
7,114688,254.48735592978534,435,0.25,0.4330127018922193,0.0,1.0,0.001210971420536104,0.0005390153834674917,845.2,309.0073785526812,128.0,1000.0,1.9401079192757607,0.007968438191710447,0.0007876485192355176,0.0015417424793326973,0.013936833084680205,0.25,0.4330127018922193,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
8,131072,264.3839923260962,497,0.5263157894736842,0.49930699897395464,0.0,1.0,0.0010000373395447758,1.1840771679537982e-06,797.2631578947369,239.7052668558802,266.0,1000.0,1.9333416856825352,0.013343888305826113,-0.0018826529703801498,0.0030477632431029633,0.01805457589288183,0.5263157894736842,0.49930699897395464,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
9,147456,264.5916453158026,558,0.42857142857142855,0.4948716593053935,0.0,1.0,0.0012882900820669072,0.0010694649905012153,784.952380952381,288.6743883588066,94.0,1000.0,1.9313870966434479,0.012816110718631535,-0.0010794873750228362,0.0029266551287037146,0.019131462645447676,0.42857142857142855,0.4948716593053935,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
10,163840,286.82388303493434,616,0.5416666666666666,0.4982608642958916,0.0,1.0,0.0023943807579032955,0.002744633700900183,664.5416666666666,362.5132157552635,77.0,1000.0,1.9157756101340055,0.027906732546398416,0.0055287713494180935,0.004064907944666629,0.021758725825794335,0.5416666666666666,0.4982608642958916,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
11,180224,296.82213862186643,671,0.5238095238095238,0.49943278484292924,0.0,1.0,0.003123043924890955,0.008776882764460201,648.6666666666666,371.915931787629,47.0,1000.0,1.9085124153643847,0.025527963865897618,0.005816370223328704,0.003655891222479113,0.021082592863178696,0.5238095238095238,0.49943278484292924,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
12,196608,291.4889529257027,727,0.4827586206896552,0.4997026464203254,0.0,1.0,0.0019240915134728595,0.00042071277315908835,674.1724137931035,360.9895469845417,116.0,1000.0,1.9083131477236748,0.027060963067924604,0.004523473639892472,0.004544521466414153,0.020868922001261437,0.4827586206896552,0.4997026464203254,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
13,212992,302.3969086281333,781,0.6451612903225806,0.47846441852230076,0.0,1.0,0.0037822198814168365,0.007612929762519967,538.0967741935484,373.8173915799781,55.0,1000.0,1.8982362635433674,0.025272153958212584,-0.00425616238544535,0.006234390597455786,0.025555243819378872,0.6451612903225806,0.47846441852230076,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
14,229376,341.40011207468064,829,0.5185185185185185,0.4996569467863719,0.0,1.0,0.005882926483357441,0.02896262069584188,584.925925925926,436.3763178832324,30.0,1000.0,1.8958100285381079,0.025239906186470762,0.003603897354878427,0.004754924684675643,0.022545982220554872,0.5185185185185185,0.4996569467863719,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
15,245760,330.63934186911854,879,0.5454545454545454,0.4979295977319692,0.0,1.0,0.008555972282042048,0.054412846194714454,519.6969696969697,443.7162951671686,21.0,1000.0,1.8981980010867119,0.028527380985906348,0.000712554766323592,0.005970357244223123,0.026279431030512904,0.5454545454545454,0.4979295977319692,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
16,262144,343.64564527442235,926,0.5757575757575758,0.4942274675848512,0.0,1.0,0.00610997827791614,0.026795464000990615,518.8181818181819,420.20553805831264,18.0,1000.0,1.8914153762161732,0.03116666997084394,0.0019240159699620563,0.0059665834123734385,0.02611296745774674,0.5757575757575758,0.4942274675848512,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
