update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,16384,327.49483281942975,50,0.25,0.4330127018922193,0.0,1.0,0.0004258499333069547,2.238064128483401e-11,897.625,178.8438127948518,554.0,1000.0,1.9416533689945936,0.10809032805263996,0.08564325422048569,0.0013580687177636719,0.023610722496878706,0.25,0.4330127018922193,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,32768,324.9724074524666,100,0.2777777777777778,0.44790320823880836,0.0,1.0,0.0009252696785016645,4.505873073892213e-05,820.7777777777778,298.41536219682416,176.0,1000.0,1.9405053406953812,0.06311656348407269,0.04635433031944558,0.0015649358591645068,0.018124459727892096,0.2777777777777778,0.44790320823880836,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,49152,321.41382569666604,151,0.45,0.49749371855331,0.0,1.0,0.0022914268125800606,0.00877454562894219,750.55,318.78103378337926,48.0,1000.0,1.940150560811162,0.0373747902631294,0.019989245309261605,0.0027980766794826195,0.022824062836348753,0.45,0.49749371855331,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,65536,300.15270619316846,206,0.2222222222222222,0.41573970964154905,0.0,1.0,0.0003364027548078185,8.252946102184876e-11,930.5555555555555,144.13736589418298,499.0,1000.0,1.9418457709252834,0.025931038078851998,0.016523741047421936,0.0011270173005755169,0.014092698363715912,0.2222222222222222,0.41573970964154905,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,81920,328.8047820522055,255,0.6086956521739131,0.48804226784007926,0.0,1.0,0.0017987895647078437,0.00041541552952890063,656.3913043478261,306.03931818021636,117.0,1000.0,1.9347970820963383,0.039028090628562495,0.014222199897631072,0.004157245877649984,0.025306637309293226,0.6086956521739131,0.48804226784007926,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
6,98304,350.1397180513099,302,0.3333333333333333,0.4714045207910317,0.0,1.0,0.0012413311886411591,0.0005042670735896674,793.4444444444445,313.37397293582035,117.0,1000.0,1.92968818731606,0.03341373353032395,0.0200204420616501,0.001916593808800826,0.020076996534193002,0.3333333333333333,0.4714045207910317,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
7,114688,309.5039943906928,355,0.23809523809523808,0.4259177099999599,0.0,1.0,0.0007656175661847925,4.229502942812111e-05,853.4761904761905,272.94053408644214,176.0,1000.0,1.938663111999631,0.01748298344318755,0.0080041164328577,0.0015378989761529738,0.016290558304084823,0.23809523809523808,0.4259177099999599,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
8,131072,321.75499139106876,406,0.375,0.4841229182759271,0.0,1.0,0.001221434482442038,0.00020970864772361725,776.4583333333334,316.0639412058192,131.0,1000.0,1.9336713124066591,0.01851504552178085,0.0037600190389639465,0.0027874114343831025,0.01960174287965189,0.375,0.4841229182759271,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
