update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,16384,318.2928565025479,51,0.4375,0.49607837082461076,0.0,1.0,0.0008494932847462713,8.744001099276504e-08,809.9375,242.71548898607605,334.0,1000.0,1.9434165861457586,-0.04754602140747011,-0.048618418048135936,0.002845724124881599,0.030754679994323113,0.4375,0.49607837082461076,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,32768,322.5133098694353,102,0.3333333333333333,0.4714045207910317,0.0,1.0,0.0007739604315149406,8.341977772404497e-07,844.6111111111111,266.41157359095695,287.0,1000.0,1.9414428789168596,-0.020720079046441242,-0.02538609635666944,0.0022407867386391445,0.01945182022872148,0.3333333333333333,0.4714045207910317,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,49152,321.3970977059855,153,0.3888888888888889,0.4874980215217846,0.0,1.0,0.0007579141570626057,9.222460767231787e-08,829.1666666666666,234.04421472116,344.0,1000.0,1.9397177156060934,-0.005399111509177601,-0.013668129322468303,0.002456378201031839,0.02630112060612463,0.3888888888888889,0.4874980215217846,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,65536,301.53016286403465,207,0.35,0.47696960070847283,0.0,1.0,0.000684204995245373,3.1597236815773267e-08,852.75,237.7035706505058,368.0,1000.0,1.9414572212845087,0.0033982677916810644,-0.006288814409344923,0.002342528374356334,0.023611708431427732,0.35,0.47696960070847283,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,81920,318.53226748559626,259,0.10526315789473684,0.3068922049918579,0.0,1.0,0.0004752456247793369,0.00015986808934646165,928.1052631578947,217.0764829408828,143.0,1000.0,1.9425878282636404,0.0040059367636331444,0.0008173115184035851,0.0007158781929490488,0.0095897944901509,0.10526315789473684,0.3068922049918579,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
6,98304,301.4106777852731,313,0.55,0.49749371855331,0.0,1.0,0.001593719740789009,0.0002224190227775577,712.85,313.2111548141286,147.0,1000.0,1.94163847155869,0.006294000044363202,-0.008977578832855215,0.003134531775231153,0.027420672486743403,0.55,0.49749371855331,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
7,114688,305.95307763335745,366,0.3888888888888889,0.4874980215217846,0.0,1.0,0.0012492061026934333,0.00032272606045310364,806.5,299.8681654772088,133.0,1000.0,1.938471958041191,0.005809681712435122,-0.00490523694827516,0.002253418054579015,0.019010171929006454,0.3888888888888889,0.4874980215217846,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
8,131072,313.481572635529,419,0.3181818181818182,0.46577048936179993,0.0,1.0,0.0020056953530471506,0.009056671247301827,803.1363636363636,317.42820168211347,42.0,1000.0,1.9343112278729677,0.00857803101735044,-0.0021267943116072274,0.0023540718609638134,0.020819346858138833,0.3181818181818182,0.46577048936179993,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
9,147456,308.0810251913523,472,0.5833333333333334,0.4930066485916347,0.0,1.0,0.0025498747836198246,0.0075444781896645404,632.9166666666666,334.9669034231425,43.0,1000.0,1.9284195303916931,0.01480312904504899,-0.00599375141564451,0.004400888260533975,0.02659287415298682,0.5833333333333334,0.4930066485916347,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
10,163840,357.80735946613237,518,0.2631578947368421,0.44034738238635557,0.0,1.0,0.0004731155772228972,2.8720135858503367e-08,909.8947368421053,197.69218357331022,368.0,1000.0,1.9233692549169064,0.016395806669606827,0.007147301154873276,0.001776997286583537,0.019899796980055902,0.2631578947368421,0.44034738238635557,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
11,180224,351.75518078874654,564,0.4166666666666667,0.4930066485916347,0.0,1.0,0.002070041973436392,0.004085139048997914,727.0416666666666,351.4937741466965,73.0,1000.0,1.9338792338967323,0.015867858019191772,0.0006168440841065603,0.0032948031646355957,0.01857478181211676,0.4166666666666667,0.4930066485916347,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
12,196608,320.49479669330987,615,0.5,0.5,0.0,1.0,0.0020022633146160426,0.0005841084849973252,652.9090909090909,361.35614629172966,109.0,1000.0,1.929933462291956,0.014418718037632061,-0.0025581573158888204,0.003683822922539548,0.02123919994675503,0.5,0.5,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
13,212992,349.728338281647,662,0.4090909090909091,0.4916660830178166,0.0,1.0,0.002255139250749377,0.009326282595018552,750.3636363636364,339.30939829099196,40.0,1000.0,1.922164510935545,0.019406495630391873,0.005169945216039196,0.002836417834259919,0.017944553774773647,0.4090909090909091,0.4916660830178166,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
14,229376,333.56189552883234,711,0.36363636363636365,0.4810456929208346,0.0,1.0,0.001077129271104706,0.00011726282496385105,809.4545454545455,296.77474274925135,149.0,1000.0,1.9220170564949512,0.012859065871452913,0.00011901441303052707,0.0026850351084704016,0.017239754870923083,0.36363636363636365,0.4810456929208346,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
15,245760,333.92940284095033,760,0.3333333333333333,0.4714045207910317,0.0,1.0,0.0015039685629927215,0.00037096449381633444,757.047619047619,351.15733499800695,127.0,1000.0,1.9236079640686512,0.010915971105077915,1.4988000202720286e-05,0.0024050536264894617,0.018136920759050476,0.3333333333333333,0.4714045207910317,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
16,262144,341.6702982803422,808,0.42857142857142855,0.4948716593053935,0.0,1.0,0.002245510365089124,0.0031523874596403705,744.4761904761905,358.9607511437399,92.0,1000.0,1.9137583412230015,0.013732976134633645,-0.0004229447800980779,0.0029664454314115574,0.017937961009703088,0.42857142857142855,0.4948716593053935,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
17,278528,368.56867034750434,853,0.55,0.4974937185533099,0.0,1.0,0.001690230830966934,0.003524031132961636,776.4,289.28988921149664,66.0,1000.0,1.906498234719038,0.01460057207623322,-0.0017196911660448677,0.003668499949526449,0.02167687442833684,0.55,0.4974937185533099,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
18,294912,379.2003678050852,896,0.38461538461538464,0.48650425541051995,0.0,1.0,0.002765815340278951,0.006847599990050173,703.6923076923077,390.33504042935,56.0,1000.0,1.9092806987464428,0.015446933692146558,-0.00010548746058702818,0.0033655345373517775,0.020411222632590688,0.38461538461538464,0.48650425541051995,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
19,311296,415.51066150913556,936,0.4090909090909091,0.4916660830178166,0.0,1.0,0.0029182070403172946,0.0031762278681277734,657.8181818181819,413.4243512601502,95.0,1000.0,1.9094452355057001,0.015020925537100993,0.0011278001875325572,0.0031410149147177435,0.020041795544329097,0.4090909090909091,0.4916660830178166,0.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
20,327680,401.86076715442033,976,0.5,0.5,0.0,1.0,0.005928895016714103,0.0267950902399004,588.1428571428571,417.5669077512963,13.0,1000.0,1.9085741024464369,0.013811299890221562,-0.006405201476354705,0.004659409337364195,0.022943617261249178,0.5,0.5,0.0,1.0
